kraj,id,nazwa_firmy,miasto,adres,www,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
HR,HR-B-009,ATLANTIC TRADE d.o.o. (Atlantic Grupa),Zagreb,"Miramarska cesta 23 / Rakitnica 3, 10000 Zagreb, Hrvatska",https://www.atlanticgrupa.com,duży,🟢,OIB 65106679992,HR65106679992,1991,hurtownik,zapalniczki | akcesoria dla palaczy | FMCG,,3,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Uprava / Emil Tedeschi,Uprava,,kontakt@atlanticgrupa.com,+385 1 2413 900,"Główne ramię dystrybucyjne Atlantic Grupy obsługujące ogólnokrajową sieć punktów sprzedaży detalicznej, stacji paliw i kiosków.",,,,,2026-08-15,import / własne marki,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-B-010,ALCA ZAGREB d.o.o.,Zagreb,"Koledovčina 2, 10135 Zagreb, Hrvatska",https://www.alca.hr,duży,🟢,OIB 58353015102,HR58353015102,1990,hurtownik,FMCG | artykuły użytkowe | akcesoria,,3,B8,średni,wysoki,B2B ogólnokrajowy,,Uprava,Uprava,,alca@alca.hr,+385 1 2481 111,Wiodąca firma logistyczno-dystrybucyjna w Chorwacji reprezentująca międzynarodowe marki FMCG i artykułów konsumpcyjnych.,,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-B-011,EUROTRADE d.o.o.,Rovinj,"Ulica Spinè - Via Spinè 16, 52210 Rovinj, Hrvatska",https://www.eurotrade.hr,duży,🟢,OIB 31138585832,HR31138585832,1990,hurtownik,artykuły biurowe | akcesoria | FMCG,,3,B8,średni,średni,B2B regionalny,,Direktor,Direktor,,info@eurotrade.hr,+385 52 803 600,Duży regionalny dystrybutor w Rovinj z zasięgiem na całą Istrię i północne wybrzeże Chorwacji.,,,,,2026-08-15,dystrybucja regionalna,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
RS,RS-A-001,GOLDEN MARKET d.o.o.,Beograd (Zvezdara),"Beograd-Zvezdara, Serbia (adres sedišta: APR Beograd)",http://www.goldenmarket.rs,mały,🟡,"APR Serbia, MB do potwierdzenia (PIB 107554579), delatnost 4690 Nespecijalizovana trgovina na veliko",RS 107554579,2012,reseller,PowerMatic 2+ | PowerMatic piese de schimb | PowerMatic mini (2 490 RSD) | PowerMatic 3+ (29 500 RSD) | PowerMatic 4 (15 000 RSD) | PowerMatic I+ Elite (8 400 RSD),,,A1,średni,,E-commerce (goldenmarket.rs) + WhatsApp/telefon,,Gordana Samočeta,Vlasnik kompanije (Owner),office@goldenmarket.rs,office@goldenmarket.rs,+381 11 2831 646,"🔥 OUT-OF-SCOPE LEAD — serbski e-com sprzedający PowerMatic 2+ (12 000 RSD ≈ 102 EUR). Właścicielka Gordana Samočeta. Założona 8.5.2012, Beograd-Zvezdara. Działalność 4690 (hurt). Małe przedsiębiorstwo. Sprzedaje też: filter tube (T&T Tobacco&Tube); lule i muštikle; drobilice; e-papierosy; tytoń. Pytanie dla CEO: skąd kupuje maszynki PowerMatic? Czy z BILLS PL (przez dystrybutora); czy bezpośrednio z fabryki; czy z innego źródła? | Brand/Web: goldenmarket.rs | Profil/Sourcing: E-commerce (goldenmarket.rs), Serbia. Sprzedaje Powermatic 2+ za 12 000 RSD (~102 EUR)",,https://www.facebook.com/goldenmarket.rs,,,2026-08-19,RS (dystrybucja krajowa),"companywall.rs/firma/golden-market-doo-beograd-zvezdara/MMlpEKR0 (2026-08-19, PIB 107554579, vlasnik Gordana Samočeta, delatnost 4690) + goldenmarket.rs (2026-08-19, sprzedaż PowerMatic 2+ 12 000 RSD) | OUT-OF-SCOPE: Serbia nie w scope 12 krajów CEE/Bałtyckich",(companywall.rs public) | ⚠️ OUT-OF-SCOPE: Serbia | 🔍 MUST-CHECK: skąd kupuje PowerMatic? 2026-08-31 ⏳ PENDING_API,
RS,RS-A-002,TR STAKI / Tobacco Shop Staki,Beograd (Voždovac),"Crnotravska 11, 11000 Beograd (Voždovac/Banjica)",https://svezaduvanstaki.rs/,mały,🟡,APR Serbia — do potwierdzenia w APR Beograd,brak,,hurtownik,Mašinice (rodzaj niepotwierdzony) | Filteri (Cubismo; Silver Star) | Rizle | Duvan za cigarete i lule | Tabakere | Muštikle | Upaljači,,,A2,średni,,Veleprodaja Crnotravska 11 + radnja + online,https://tobaccoshopstaki.rs/,Staki (właściciel — imię do potwierdzenia w APR),Vlasnik / osnivač,trgovinasalestaki@gmail.rs,trgovinasalestaki@gmail.rs,+381 11 452 70 33,🔥 LEAD BEZ POTWIERDZENIA POWERMATIC — TR STAKI to serbska veleprodaja + maloprodaja (Banjica/Voždovac Beograd). Strona wymienia mašinice bez sprecyzowania marki — potencjalnie sprzedaje PowerMatic / Rizla / Poket. Generalni zastupnik Cubismo filtera = powiązanie z producentem filtrów Cubismo. Warto zweryfikować w APR (PIB + vlasnik) i zapytać o marki maszynek. Potencjał B2B: jeśli importuje PowerMatic; BILLS PL może mieć szansę na dystrybucję w Serbii przez tę firmę. | Brand/Web: svezaduvanstaki.rs | Wszystkie telefony: +381 11 452 70 33 | +381 61 304 85 85 | +381 69 181 09 76 | Profil/Sourcing: Veleprodaja + maloprodaja (radnja + veleprodaja); Crnotravska 11; Beograd. Generalni zastupnik Cubismo filtera za Srbję.,,,https://www.instagram.com/tobaccoshopstaki/,,2026-08-19,RS (dystrybucja krajowa),"svezaduvanstaki.rs/ + tobaccoshopstaki.rs/ (2026-08-19, adres Crnotravska 11; tel +381 11 452 70 33; veleprodaja; generalni zastupnik Cubismo filtera) + radiopingvin.com (2026-08-19; trgovinasalestaki@gmail.com) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🔍 DO SPRAWDZENIA: czy sprzedaje PowerMatic? 2026-08-31 ⏳ PENDING_API,
RS,RS-A-003,TAMARIS d.o.o.,Novi Sad,"Marka Miljanova 18, Novi Sad (sedište; veleprodaja centralna)",https://tamaris.co.rs/,duży,🟡,"APR Serbia — PIB 101634135, delatnost 4690 Nespecijalizovana trgovina na veliko (potwierdzone w registru uvoznika duvan.gov.rs)",RS101634135,2001,hurtownik,Mašinice za uvijanje i punjenje cigareta (rodzaj niepotwierdzony) | Cigraret filter tube | Filteri | Upaljači | Šibice | Super lepak | Hemijske olovke | Milka | Orbit | Nescafe | Mokate | Kinder | Chupa Chups | Pez | Gillette | Bic | Cricket,,,A4,średni,,B2B veleprodaja (distributer FMCG + trafikantski program),,Tamaris osnivač (imię do potwierdzenia w APR),Vlasnik / direktor,,info@tamaris.co.rs,,"🔥 TOP B2B LEAD — Tamaris d.o.o. Novi Sad to duży dystrybutor (FMCG + trafikantski program); 20+ lat. Strona wymienia mašinice za uvijanje i punjenje cigareta — potencjalnie sprzedaje PowerMatic. Potwierdzony w oficjalnym rejestrze uwoźników duvan.gov.rs. Skala B2B: dystrybucja do trafik w całej Serbii. Warto zweryfikować asortyment maszynek i ofertę dystrybucyjną. | Brand/Web: tamaris.co.rs | Telefon roboczy: +381 21 do potwierdzenia | Profil/Sourcing: Uvoz, veleprodaja i distribucija trafikantskog programa + FMCG (Milka; Orbit; Kinder itd). 20+ let na rynku.",,https://www.facebook.com/tamarisdoo/,,,2026-08-19,RS (dystrybucja krajowa),"duvan.gov.rs (2026-08-19, registar uvoznika srodnih proizvoda, PIB 101634135, Marka Miljanova 18 Novi Sad) + tamaris.co.rs (2026-08-19, uvoz-veleprodaja-distribucija, mašinice za uvijanje i punjenje cigareta, FMCG) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🔍 DO SPR. PowerMatic | 🏆 TOP B2B 2026-08-31 ⏳ PENDING_API,
RS,RS-A-004,PrazneCigarete.com (tobacco shop online),Beograd (do potwierdzenia),Adres firmy do potwierdzenia w APR,https://praznecigarete.com/,mały,🟡,"APR Serbia — do potwierdzenia (prawdopodobnie povezano z Cartel Tobacco & CBD Shop, +381 66 55-00-557)",brak,,hurtownik,"Mašinice za cigarete (ručne i automatskie, marki niepotwierdzone) | Prazne cigarete sa filterom (Royk; Bele Tube) | Filteri (OCB; Smoking; Raw; Rizla+; Gizeh) | Rizle | Vauen filteri 9mm | Denitool alat za lulu | Pribor za pušenje",,,A2,średni,,E-commerce (praznecigarete.com) + maloprodaja (Cartel Shop),,Vlasnik do potwierdzenia w APR,Vlasnik e-commerce,,brak,+381 66 55-00-557,🆕 ONLINE LEAD — praznecigarete.com to serbski e-commerce + sieciowy retailer (Cartel Tobacco & CBD Shop). Sprzedaje maszynki (kategoria Mašinice za cigarete) ale marki nie są sprecyzowane. Potencjalnie sprzedaje PowerMatic. Potencjał: do zweryfikowania asortymentu i kontaktu. PIB i vlasnik do potwierdzenia w APR. | Wszystkie telefony: +381 66 55-00-557 (WhatsApp / Viber) | Profil/Sourcing: Online shop + maloprodaja (Cartel Tobacco & CBD Shop). Dystrybutor Royk praznih cigareta za Srbję.,,https://www.facebook.com/praznecigarete,,,2026-08-19,RS (dystrybucja krajowa),"praznecigarete.com (2026-08-19, mašinice za cigarete + prazne cigarete sa filterom + filteri OCB/Rizla/Gizeh) + praznecigarete.com/masinice-za-cigarete/ (2026-08-19, kategoria mašinica) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🔍 DO SPR. PowerMatic | 🏷️ NO PIB 2026-08-31 ⏳ PENDING_API,
RS,RS-B-001,Umbrella Corporation Ltd.,Beograd,"Heroja Milana Tepića 3, Beograd (sedište; 15 lokali w Beogradu + Valjevo + Zemun)",https://umbrellashop.rs/,duży,🟢,"APR Serbia — PIB 106851710, wpisany w registar uvoznika srodnih proizvoda (duvan.gov.rs 15.1.2024)",RS106851710,,reseller,"NIE sprzedaje maszynek — fokus: e-papierosy, PUFFS, e-tečnosti (Flavour Art distributer za Srbję)",,4,B4,średni,wysoki,Sieciowy retailer (15 lokali) + e-commerce + dystrybucja B2B (Flavour Art),,Direktor korporacije (imię do potwierdzenia w APR),Generalni direktor,,prodaja@umbrellashop.rs,+381 11 6558-124,🏆 TOP B4 LEAD — Umbrella Corporation to największa serbska sieć e-papierosów (15 lokali + dystrybucja B2B Flavour Art). PIB potwierdzony w oficjalnym rejestrze. Cross-sell potencjał NISKI dla PowerMatic (nie sprzedają maszynek) ale WYSOKI dla e-liquid / akcesoriów do e-papierosów. Out-of-scope. | Brand/Web: umbrellashop.rs | Wszystkie telefony: +381 11 6558-124 | +381 11 6558-140 | +381 63 349-007 | +381 69 3699-645 | Profil/Sourcing: Regionalny lider w dystrybucji e-papierosów. Generalni zastupnik Flavour Art za Srbję; BiH; Makedonija; Crna Gorę. 15 lokali w Beogradu + sklepy w Valjevo i Zemun. Marki: Joyetech; Eleaf; Wismec; Vaporesso; Kangertech; Ritchy Liqua.,https://rs.linkedin.com/company/umbrella-corporation,https://www.facebook.com/umbrellashop.rs/,https://www.instagram.com/umbrellashop/,,2026-08-19,RS (dystrybucja krajowa),"duvan.gov.rs (2026-08-19, registar uvoznika srodnih proizvoda, PIB 106851710) + umbrellashop.rs (2026-08-19, regionalni lider Flavour Art 15 lokali) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏆 TOP B4 E-CIGARETY | 🔗 SIEĆ 2026-08-31 ⏳ PENDING_API,
RS,RS-B-002,Vape Shop DOO,Beograd,"Adres siedziby do potwierdzenia w APR (PIB 113161960 — wg duvan.gov.rs: Drinska 5, Novi Sad — ale operacyjnie z Beogradu vapeizla.rs Carice Milice 11)",https://vapeshop.rs/,duży,🟢,"APR Serbia — PIB 113161960, delatność handel e-papierosy + nikotynki + liquidy, wpisany w registar uwozników 15.1.2024",RS113161960,2022,hurtownik,NIE sprzedaje maszynek — fokus: e-papierosy (w tym jednorazowe); nikotynki; liquidy; akcesoria. Sieć 1700+ obiektów w Srbii (wg LinkedIn).,,4,B4,średni,wysoki,E-commerce (vapeshop.rs) + dystrybucja do 1700+ sklepów,https://www.vapeizla.rs/,Osnivač (imię do potwierdzenia w APR),Osnivač / Direktor,,prodaja@vapeshop.rs,,🏆 TOP B4 LEAD — Vape Shop DOO to jeden z największych dystrybutorów e-papierosów w Srbii (1700+ punktów sprzedaży!). Cross-sell: PowerMatic nie jest w ich asortymencie; ale liquidy i akcesoria e-papierosowe — tak. Out-of-scope dla BILLS PL. | Brand/Web: vapeshop.rs | Telefon roboczy: +381 do potwierdzenia | Profil/Sourcing: Jeden z największych dystrybutorów e-papierosów w Srbii. Od 2022 — w 1700+ punktach sprzedaży. Vape and Zla Shop (Carice Milice 11) to ich maloprodajny brand.,https://www.linkedin.com/company/vape-shop-doo,https://www.facebook.com/vapeshop.rs/,,,2026-08-19,RS (dystrybucja krajowa),"linkedin.com/company/vape-shop-doo (2026-08-19, vape shop doo osnovana sredinom 2022, 1700+ objekata) + duvan.gov.rs (2026-08-19, PIB 113161960) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏆 TOP B4 SCALE | 🔗 1700+ PUNKTÓW 2026-08-31 ⏳ PENDING_API,
RS,RS-B-003,Vape Mania,Beograd,8 lokali: Podzemni prolaz Albanija; BEO Shopping Center; UŠĆE Shopping Center; Ada Mall; Mercator; Rajićeva; Galerija; Delta City (Beograd) + Subotica Dimitrija Tucovića 8,https://vapemania.rs/,duży,🟢,APR Serbia — do potwierdzenia; outlet vape prvý w Srbii,brak,,reseller,NIE sprzedaje maszynek — fokus: PUFFS; e-papierosy; VOZOL; VBAR; ELISE. Outlets w centrach handlowych.,,4,B4,średni,wysoki,Sieciowy retailer (8+ lokali w centrach handlowych) + e-commerce,,Vlasnik / direktor (imię do potwierdzenia w APR),Direktor,,prodaja@vapemania.rs,+381 60 3699-967,🏆 TOP B4 LEAD — Vape Mania to największa sieć vape w Srbii (8 lokali w największych centrach handlowych). Outlets-only model; brak maszynek do papierosów. Cross-sell: PowerMatic raczej NIE; ale liquidy / PUFFS / akcesoria — tak. Out-of-scope. | Brand/Web: vapemania.rs | Profil/Sourcing: Pierwszy vape outlet w Srbii. 8 lokali w Beogradu + 1 w Suboticy. Region: Srbia; BiH; Makedonia; Crna Gora.,,https://www.facebook.com/vapemania.rs/,https://www.instagram.com/vapemania/,,2026-08-19,RS (dystrybucja krajowa),"vapemania.rs (2026-08-19, 8 lokali Beograd + Subotica, PUFFS; VOZOL; VBAR; ELISE; prodaja@vapemania.rs) + mercatorcentar.rs (2026-08-19; Vape Mania sprzedaje PUFFS) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏆 TOP B4 SIEĆ 2026-08-31 ⏳ PENDING_API,
RS,RS-B-004,Salt Vape (8 lokali),Beograd,8 lokali: Kneza Mihaila 2 (Terazije); Bulevar kralja Aleksandra 86; Vojislava Ilića 141 TC Beo; Bulevar Vudroa Vilsona 14 TC Galerija,https://www.saltvape.rs/,duży,🟡,APR Serbia — do potwierdzenia,brak,,reseller,NIE sprzedaje maszynek — fokus: e-papierosy; e-tečnosti; akcesoria,,4,B4,średni,wysoki,Sieciowy retailer (8 lokali),,Vlasnik (imię do potwierdzenia),Vlasnik,,,+381 65 8240-353,Sieć 8 lokali w Beogradu; fokus e-papierosy. Brak PIB publicznie — do zweryfikowania w APR. Out-of-scope. | Wszystkie telefony: +381 65 8240-353 | +381 60 6262-521 | Profil/Sourcing: Sieć 8 lokali w Beogradu. Główna ekspozycja w centrum (Terazije; Zeleni Venac). | www: do potwierdzenia,,https://www.facebook.com/saltvape/,,,2026-08-19,RS (dystrybucja krajowa),"planplus.rs (2026-08-19, Salt Vape 8 lokali Beograd, Kneza Mihaila 2 Terazije, +381 65 8240-353) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏷️ NO PIB 2026-08-31 ⏳ PENDING_API,
RS,RS-B-005,Yala Habibi d.o.o.,Beograd,"Kneginje Zorke 41, Beograd (HQ) + Pere Todorovića 23 + Svetog Save 17",https://nargilashopbeograd.rs/,średni,🟢,"APR Serbia — PIB 108828706, MB 21075728, delatnost 4639 Nespecijalizovana trgovina hranom; pićem i duvanom. Spin-off z EL NIL COMPANY d.o.o. (2007).",RS108828706,2015,reseller,NIE sprzedaje maszynek — fokus: nargile (Aladin; Amy; Alpha Hookah; El Bomber; Blade Hookah); duvan za nargile (Al Fakher; Nakhla; Al Waha; 187 Tobacco; Starbuzz; Jibiar; Darkside); arome; ugalj; pribor. Ovlašćeni zastupnik za Srbję.,,4,B5,średni,wysoki,E-commerce (nargilashopbeograd.rs) + sklep stacjonarny (Knjeginje Zorke 41) + kawiarnia,https://nargilashopbeograd.com/,Porodična firma (nazwisko do potwierdzenia w APR),Vlasnik (osnivač),order@nargilashopbeograd.rs,order@nargilashopbeograd.rs,+381 11 3441 585,🏆 TOP B5 LEAD — Yala Habibi (dawniej EL NIL Company) to wiodący serbski dystrybutor nargili / shishy / duvanu aromatycznego. Sklep stacjonarny w centrum Beogradu (Knjeginje Zorke 41) + e-commerce + kawiarnia. Pełne dane APR (PIB; MB; delatność) zweryfikowane. Out-of-scope; ale warto monitorować trendy shisha w Serbii. | Brand/Web: nargilashopbeograd.rs | Wszystkie telefony: +381 11 3441 585 | +381 60 374 7222 | Profil/Sourcing: Właściciel: EL NIL COMPANY d.o.o. (porodična firma z 2007). Yala Habibi d.o.o. wydzielona w 2015. Distrybutor + sklep detaliczny + kawiarnia. NIE sprzedaje PowerMatic; ale cross-sell duvan / lule / pribor możliwy.,https://www.linkedin.com/company/el-nil-company,https://www.facebook.com/nargilashopbg/,,,2026-08-19,RS (dystrybucja krajowa),"nargilashopbeograd.rs/kontakt/ (2026-08-19, Yala Habibi d.o.o. Kneginje Zorke 41, PIB 108828706, MB 21075728, delatnost 4639) + linkedin.com/company/el-nil-company (2026-08-19, EL NIL COMPANY 2007; Yala Habibi spin-off 2015) + nargilashopbeograd.rs (2026-08-19, Aladin; Nakhla; Al Fakher; distributer za Srbję i BiH) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏆 TOP B5 SHISHA 2026-08-31 ⏳ PENDING_API,
RS,RS-B-006,Inhalika d.o.o.,Beograd (Meljak),Meljak; Ibarški put 68 (sedište; 3 lokale w Beogradu: Živka Davidovića 86 Zvezdara + 2 inne),https://inhalika.rs/,średni,🟡,"APR Serbia — PIB 107508093, delatność e-papierosy, wpisana w registar uwozników srodnih proizvoda (duvan.gov.rs 15.1.2024)",RS107508093,,reseller,NIE sprzedaje maszynek — fokus: e-papierosy; e-tečnosti; akcesoria,,4,B4,średni,wysoki,Sieciowy retailer (3 lokale) + e-commerce,,Vlasnik (imię do potwierdzenia w APR),Vlasnik,,brak,+381 64 8278-163,Sieć 3 lokali e-papierosy w Beogradu. PIB potwierdzony w rejestrze. Out-of-scope. | ❓ niepotwierdzony e-mail znaleziony w źródle: inhalika@info (nie jest poprawnym adresem) | Brand/Web: inhalika.rs | Profil/Sourcing: Wpisana w oficjalny rejestr uwoźników duvan.gov.rs. 3 lokale w Beogradu. | www: do potwierdzenia,,https://www.facebook.com/inhalika/,,,2026-08-19,RS (dystrybucja krajowa),"duvan.gov.rs (2026-08-19, PIB 107508093, Meljak Ibarški put 68) + planplus.rs (2026-08-19, Inhalika 3 lokale Beograd, +381 64 8278-163) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏷️ NO WWW potwierdzony 2026-08-31 ⏳ PENDING_API,
RS,RS-B-007,RELX Distribution SEE d.o.o. (RELX Serbia),Novi Beograd,"Bulevar Mihajla Pupina 10v, Novi Beograd (sedište)",https://www.relx.com/rs/,duży,🟢,"APR Serbia — PIB 112483638, delatność dystrybucja e-papierosów RELX, wpisana w registar uwozników",RS112483638,,hurtownik,NIE sprzedaje maszynek — fokus: dystrybucja RELX e-papierosów i podów w Srbii,,4,B4,średni,wysoki,Dystrybucja B2B (RELX brand) + e-commerce,,RELX regional manager (imię do potwierdzenia),Regional Manager SEE,,info@relx.rs,,Dystrybutor RELX (top marka e-papierosów) na Srbję + SEE. Out-of-scope dla BILLS PowerMatic; ale potencjalnie warto monitorować ceny RELX w regionie. | Telefon roboczy: +381 do potwierdzenia | Profil/Sourcing: Dystrybutor RELX na Srbję (SEE region). Marka premium w segmencie e-papierosów. Cross-sell: PowerMatic NIE; ale RELX Infinity 2 tak. | www: do potwierdzenia,,https://www.facebook.com/RELXSerbia/,,,2026-08-19,RS (dystrybucja krajowa),"duvan.gov.rs (2026-08-19, PIB 112483638, Bulevar Mihajla Pupina 10v Novi Beograd) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏆 TOP B4 BIG BRAND 2026-08-31 ⏳ PENDING_API,
RS,RS-B-008,British American Tobacco South-East Europe d.o.o. (BAT SEE),Novi Beograd,"Bulevar Milutina Milankovića 1ž, Novi Beograd (sedište)",https://www.bat.com/,duży,🟢,"APR Serbia — PIB 100000065, delatność dystrybucja wyrobów tytoniowych BAT, wpisana w registar uwozników",RS100000065,,producent,NIE sprzedaje maszynek — fokus: papierosy BAT (Lucky Strike; Pall Mall; Kent; Dunhill; Vogue); urządzenia grzewcze (glo); nikotynki (Velo),,5,B8,średni,wysoki,Dystrybucja B2B (hurt) + e-commerce BAT,,Regional director SEE (imię do potwierdzenia),Regional Director SEE,,info@bat.com,,Big Tobacco (BAT) na Srbję. Dystrybutor papierosów + glo + Velo. Out-of-scope. | Telefon roboczy: +381 do potwierdzenia | Profil/Sourcing: Córka British American Tobacco na SEE. Dystrybutor papierosów + urządzeń glo + saszetek nikotynowych Velo. Skala międzynarodowa. Out-of-scope dla BILLS PL.,https://www.linkedin.com/company/british-american-tobacco,https://www.facebook.com/BATSerbia/,,,2026-08-19,RS (dystrybucja krajowa),"duvan.gov.rs (2026-08-19, PIB 100000065, Bulevar Milutina Milankovića 1ž Novi Beograd) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏆 BIG TOBACCO 2026-08-31 ⏳ PENDING_API,
RS,RS-B-009,Apride Hookah d.o.o.,Mladenovac,"Doktora Rusa 13, Mladenovac (varoš)",brak,mały,🟡,"APR Serbia — PIB 113192580, delatność hookah / nargile, wpisana w registar uwozników srodnih proizvoda (duvan.gov.rs 15.1.2024)",RS113192580,2014,hurtownik,NIE sprzedaje maszynek — fokus: nargile; pribor; hookah,,4,B5,średni,wysoki,Dystrybucja B2B (hookah),,Vlasnik (imię do potwierdzenia),Vlasnik,,,,Mali dystrybutor hookah w Mladenovacu. PIB potwierdzony. Out-of-scope. | Telefon roboczy: +381 do potwierdzenia | facebook: do potwierdzenia,,https://www.facebook.com/,,,2026-08-19,Mali importer/distrybutor hookah. Sedište w Mladenovacu (przedmieścia Beogradu).,"duvan.gov.rs (2026-08-19, PIB 113192580, Doktora Rusa 13 Mladenovac) | OUT-OF-SCOPE: Serbia",🆕 NEW | ⚠️ OUT-OF-SCOPE: Serbia | 🏷️ NO WWW 2026-08-31 ⏳ PENDING_API,
