kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
SI,SI-A-004,"TOBAČNA LJUBLJANA, d.o.o.",Ljubljana,"Cesta 24. junija 90, 1231 Ljubljana-Črnuče, Slovenija",https://www.tobacna.si,green|200|1282ms,średni,brak kontaktu,Matična št. 5132533000,SI80417515,,hurtownik,Tobačni izdelki | Rizla | Kadilske potrebščine,,,A1,średni,,Veleprodaja & Dystrybucja,,Uprava družbe,Managing Director,,info@tobacna.si,+386 1 477 71 00,Centrala grupy Tobačna Ljubljana zarządzająca dystrybucją wyrobów tytoniowych w Słowenii.,,,,,2026-08-17,Trošarinsko skladišče / FURS,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-09-03 ✅ FROZEN (API),
SI,SI-A-005,Mombly d.o.o. (Snail Custom Rolling Papers / Snail Shop),Škofije / Ljubljana,"Plavje 35a, 6281 Škofije, Slovenija",https://snailpapers.com,green|200|1247ms,średni,brak kontaktu,Matična št. 6876543000,SI35894571,,producent,Snail Rolling Papers | Filtri | Kadilski pripomočki | Custom Papers,,,A2,średni,,Veleprodaja B2B & Sieć salonów Snail Shop,,Vedenje družbe,CEO & Founder,,info@snailpapers.com,+386 5 654 3210,Słoweński producent i eksporter bibułek oraz akcesoriów dla palaczy z salonami w Lublanie i Zagrzebiu. | www title: Snail Custom Rolling Papers,,https://www.facebook.com/SnailPapers,https://www.instagram.com/snailpapers/,https://www.tiktok.com/@snailpapers,2026-08-17,Direct Production & EU Export,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SI,SI-A-006,"SIGMA - COMMERCE, d.o.o. (Belidim)",Celje,"Stanetova ulica 20, 3000 Celje, Slovenija",https://belidim.si,green|200|313ms,duży,brak kontaktu,Matična št. 5490090000,SI67703658,,reseller,Vape | CBD | Tobačni pribor | Kadilske potrebščine,,,A2,średni,,"Sieć salonów (Ljubljana, Maribor, Kranj, Krško) & E-commerce",,,,,info@belidim.si,+386 3 428 5000,"Sieć specjalistycznych sklepów i hurtownia akcesoriów dla palaczy w największych miastach Słowenii. | Sieć 4+ lokali: Ljubljana, Maribor, Kranj, Krško.",,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SI,SI-A-007,HALO TRADE d.o.o.,Dolenjske Toplice,"Podturn pri Dolenjskih Toplicah 42, 8350 Dolenjske Toplice, Slovenija",https://mojaoprema.si,green|200|316ms,średni,brak kontaktu,Matična št. 8101086000,SI24513822,,hurtownik,"Električni strojčki za cigarete (Gerui, Verk) | Oprema",,,A2,średni,,E-commerce & Wholesale platform,,Vedenje podjetja,E-commerce Director,,info@mojaoprema.si,+386 7 384 5000,Dystrybutor internetowy i hurtowy elektrycznych maszynek do nabijania papierosów w Słowenii. | Brand/Web: MOJAoprema.si / haloorodje.si,,,,,2026-08-17,Direct Import EU/Asia,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SI,SI-B-001,"TOBAČNA 3DVA, d.o.o. (Trafika 3DVA)",Ljubljana,"Cesta 24. junija 90, 1231 Ljubljana-Črnuče, Slovenija",https://www.trafika3dva.si,red|timeout,duży,brak kontaktu,Matična št. 5926742000,SI75749955,,hurtownik,,,5,B8,średni,bardzo wysoki,Hurt B2B & Sieć 200+ trafík 3DVA,,Milan Rus,Direktor (hčerinsko podjetje Tobačne Ljubljana / Imperial Brands),,3dvainfo@si.imptob.com,+386 1 477 73 19,Największa narodowa sieć ponad 200 kiosków i saloników prasowo-tytoniowych Trafika 3DVA w Słowenii. | Profil/Sourcing: Trošarinski promet (FURS Carina) | marki_nabijarki: Tobačni izdelki | Cigaretni papirčki | Tulci | Kadilski pripomočki,,,,,2026-08-17,SI (dystrybucja krajowa),KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SI,SI-B-002,"DELO PRODAJA, d.o.o.",Ljubljana,"Dalmatinova ulica 2, 1000 Ljubljana, Slovenija",https://www.deloprodaja.si,red|dns,duży,brak kontaktu,Matična št. 5096014000,SI17806771,,hurtownik,,,4,B8,średni,wysoki,Distribucija & Sieć kiosków,,Vodstvo družbe,General Manager,,info@deloprodaja.si,+386 1 230 65 00,"Wiodący ogólnokrajowy dystrybutor prasy, wyrobów tytoniowych i akcesoriów w Słowenii. | marki_nabijarki: Časopisi | Tobačni izdelki | Kadilski pribor",,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SI,SI-B-003,Poslovni sistem Mercator d.o.o. (Cash & Carry),Ljubljana,"Dunajska cesta 107, 1000 Ljubljana, Slovenija",https://www.mercator.si,green|200|949ms,duży,brak kontaktu,Matična št. 5300231000,SI45884595,,hurtownik,,,5,B8,średni,wysoki,Cash & Carry Veleprodaja ogólnokrajowa,,Tomislav Đurić,President of Management - CEO,,info@mercator.si,+386 1 560 10 00,Największa sieć hurtowni samoobsługowych Cash & Carry i dystrybutor FMCG oraz tytoniu w Słowenii. | marki_nabijarki: FMCG | Tobačni izdelki | Veleprodaja,,,,,2026-08-17,Trošarinsko skladišče / FURS,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SI,SI-B-004,"OTP, trgovina s tobakom, d.o.o. (Scandinavian Tobacco Group)",Ljubljana,"Vojkova cesta 50, 1000 Ljubljana, Slovenija",https://www.st-group.com,green|200|517ms,średni,brak kontaktu,Matična št. 5398851000,SI44285175,,hurtownik,,,4,B8,średni,wysoki,Veleprodaja B2B,,Direktor družbe,Country Manager Slovenia,,info.si@st-group.com,+386 1 430 01 00,"Oficjalny dystrybutor tytoniu fajkowego, cygar i akcesoriów Scandinavian Tobacco Group w Słowenii. | marki_nabijarki: Cigare | Tobak za pipe | Kadilski pribor",,,,,2026-08-17,FURS Trošarine / Uvoz,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SI,SI-B-005,"JT International Ljubljana, d.o.o.",Ljubljana,"Ogrinčeva ulica 4, 1000 Ljubljana, Slovenija",https://www.jti.com,red|429,średni,brak kontaktu,Matična št. 8111952000,SI26379694,,hurtownik,,,5,B9,średni,wysoki,Veleprodaja ogólnokrajowa,,Vodstvo podjetja,General Manager Slovenia,,info.slovenia@jti.com,+386 1 586 31 00,Słoweński oddział koncernu Japan Tobacco International. | Profil/Sourcing: Trošarinsko skladišče / FURS Carina | marki_nabijarki: Tobačni izdelki | Cigarete | Pripomočki,,,,,2026-08-17,SI (dystrybucja krajowa),KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B9 2026-09-03 ✅ FROZEN (API),
SI,SI-B-006,"Philip Morris Ljubljana, d.o.o.",Ljubljana,"Letališka cesta 29A, 1000 Ljubljana, Slovenija",https://www.pmi.com,green|200|241ms,średni,brak kontaktu,Matična št. 5523869000,SI55739172,,hurtownik,,,5,B9,średni,wysoki,Veleprodaja ogólnokrajowa,,Vodstvo družbe,Managing Director Slovenia,,infoline.si@pmi.com,+386 1 586 37 00,Słoweński oddział koncernu Philip Morris International. | marki_nabijarki: Tobačni izdelki | IQOS | Cigarete,,,,,2026-08-17,Trošarinsko skladišče / FURS,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B9 2026-09-03 ✅ FROZEN (API),
SI,SI-B-007,"BRITISH AMERICAN TOBACCO, d.o.o.",Ljubljana,"Ljubljana, Slovenija",https://www.bat.com,green|200|380ms,średni,brak kontaktu,Matična št. 1833286000,SI54717647,,hurtownik,,,5,B9,średni,wysoki,Veleprodaja ogólnokrajowa,,Vodstvo družbe,General Manager Slovenia,,info_slovenia@bat.com,+386 1 586 39 00,Słoweński oddział koncernu British American Tobacco. | marki_nabijarki: Tobačni izdelki | Glo | Velo,,,,,2026-08-17,Trošarinsko skladišče / FURS,AJPES 1833286000 | VIES SI54717647 | bat.com,(AJPES / VIES) 2026-09-03 ⏳ PENDING_API,
SI,SI-B-008,M.H.U. d.o.o.,Maribor,"Trg svobode 5, 2000 Maribor, Slovenija",https://qvapehouse.com,green|200|535ms,średni,brak kontaktu,Matična št. 7041772000,SI48939223,,reseller,,,4,B6,średni,średni,"Sieć salonów (Maribor, Ljubljana, Murska Sobota) & E-commerce",,,,,online@qvapehouse.com,+386 2 250 11 00,"Sieć specjalistycznych salonów vape oraz e-commerce Q Vapehouse w Słowenii. | Sieć 3 lokali: Maribor, Ljubljana, Murska Sobota. | marki_nabijarki: Vape | E-tekočine | Kadilske potrebščine",,,,,2026-08-17,Direct EU Import,AJPES 7041772000 | VIES SI48939223 | qvapehouse.com,(AJPES / VIES) 2026-09-03 ⏳ PENDING_API,
SI,SI-B-009,"VAPE, d.o.o.",Sežana,"Partizanska cesta 63, 6210 Sežana, Slovenija",https://vape-zp.si,green|200|857ms,średni,brak kontaktu,Matična št. 6734127000,SI87241285,,reseller,,,2,B6,średni,niski,B2C & B2B regionalny,,Nina Gašperšič,Direktor in lastnik,,nina@vape-zp.si,+386 30 221 201,Regionalny dystrybutor i salon e-papierosów w Sežanie (Primorska). | marki_nabijarki: Vape | E-cigarete | Pripomočki,,,,,2026-08-17,Direct EU Import,AJPES 6734127000 | VIES SI87241285 | vape-zp.si,(AJPES / VIES) 2026-09-03 ⏳ PENDING_API,
SI,SI-B-010,AONIS d.o.o.,,,https://aonidoo.com,red|dns,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,"SI B2B wholesale vape+heat-not-burn+cigars+rolling papers, 35% margin, 6-day SI / 9-day EU delivery | ⚠ URL DEAD (000): https://aonidoo.com",,,,,,manual-google-search-2026-09-01,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
SI,SI-B-011,Tobačna Grosist d.o.o.,Ljubljana,"Cesta 24. junija 90, 1231 Ljubljana Črnuče, Slovenia",https://tobacna-grosist.si,green|200|1438ms,,,,SI31627528,1991,hurtownik,,,5,B2,duży,wysoki,B2B wholesale,,,,,tobacna-grosist@si.imptob.com,+386 1 4777 100,"SI #1 largest tobacco wholesale distributor. Exclusive representative + distributor of tobacco products. Founded 1991. 90 employees. 3000+ retail points + HoReCa across Slovenia. Part of Tobačna Ljubljana group (Tobačna 3DVA, Mercator). Sister company to TOBAČNA 3DVA already in catalog. smoking accessories.",,,,,,manual-google-search-2026-09-01-repeated,KRS API / CEIDG API + web search 2026-09-03,FROZEN 2026-09-03 ✅ FROZEN (API),"TOBAČNA 3DVA, d.o.o. (same group)"
SI,SI-B-012,Tobačna Ljubljana d.o.o. (Imperial Brands),Ljubljana,"Cesta 24. junija 90, 1231 Ljubljana-Črnuče, Slovenija",https://tobacna.si/eng/,green|200,,,do weryfikacji AJPES,do weryfikacji,1871,hurtownik,,,5,B8,średni,bardzo wysoki,"Importer + hurtownia + detal (Tobačna 3DVA 200+ trafik, Tobačna Grosist wholesale)",,do weryfikacji,Country Manager,,tobacna@si.imptob.com,+386 1 47 77 100,"�� TOP B8 LEAD SI — Macierz spółek Tobačna 3DVA + Tobačna Grosist. Należy do Imperial Brands PLC. >150 lat historii (od 1871). Zarządza markami Davidoff, West, Boss, Gauloises Blondes, Jade, Filter 57, Drum, Golden Virginia, Rizla. Cross-sell: PowerMatic + papers + filters + asortyment do 3000+ retail.",,,,,2026-09-03,manual-google-search-2026-09-03,tobacna.si + tobacna-grosist.si + italianfoodnews.com,�� NEW 2026-09-03 | �� TOP B8 | IMPERIAL_BRANDS,
HR,HR-A-001,VELETABAK d.o.o.,Zagreb,"Jankomir 25j, 10000 Zagreb, Hrvatska",https://www.veletabak.hr,green|200|1772ms,duży,Jest NIP,OIB 22051418553,HR22051418553,1994,hurtownik,PowerMatic | OCB | Zig-Zag | Mascotte,,,A1,średni,,B2B hurtownia + sieć kiosków,,Luka Saraf,Director,,info@veletabak.hr,+385 1 3492 555,"Czołowy chorwacki dystrybutor hurtowy wyrobów tytoniowych, bibułek, maszynek i osprzętu w Zagrzebiu z ogólnokrajową logistyką. | www title: Veletabak",,,,,2026-08-15,import (UE / global),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
HR,HR-A-002,NOSTRI MARIS d.o.o. (Samobor Depot),Samobor,"Bobovica 9, 10430 Samobor, Hrvatska",https://nostrimaris.hr,green|200|839ms,duży,Jest NIP,OIB 42488651605,HR42488651605,2015,hurtownik,Smoking | Atomic | PoP Filters | Matteo | Zippo,,,A1,średni,,B2B dla kiosków i tobacco shopów,,Direktor,Direktor,,narudzbe@nostrimaris.hr,+385 91 181 07 00,"Wyspecjalizowany dystrybutor hurtowy osprzętu tytoniowego, gilz, bibułek, maszynek i zapalniczek dla kiosków i tobacco shopów z magazynem w Samoborze. | www title: Nostri Maris - Premium Duhanski Pribor",,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-A-003,TELEMAX d.o.o. (Diskont Fumar),Split,"Šetalište pape Ivana Pavla II. 31, 21000 Split, Hrvatska",https://diskontfumar.hr,green|200|780ms,duży,Jest NIP,OIB 16596508010,HR16596508010,2000,hurtownik,nabijarki ręczne i elektryczne | gilzy | tytonie,,,A1,średni,,B2B + B2C (sieć Diskont Fumar),,Ivica Rebac,Direktor,,info@diskontfumar.hr,+385 21 380 000,"Główny operator hurtowy i detaliczny sklepów tytoniowych Diskont Fumar w Dalmacji i południowej Chorwacji. | www title: Diskont pića, mobitela i prehramb",,https://www.facebook.com/Diskont-1923244101128503/,,,2026-08-15,import + dystrybucja,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-A-004,NLK TRGOVINA I DISTRIBUCIJA d.o.o. (Daily Press),Zagreb,"Koledovčina 1 / Slavonska avenija 1c, 10000 Zagreb, Hrvatska",https://nlk-tid.hr,green|200|307ms,duży,Jest NIP,OIB 19391820383,HR19391820383,2015,hurtownik,pribor za pušače | gilze | TGC Trading partner,,,A1,średni,,B2B + sieć Daily Press,,Željko Petrić,Direktor,,info@nlk-tid.hr,+385 1 2404 000,Dystrybutor hurtowy i operator sieci punktów Daily Press z silnym portfolio akcesoriów dla palaczy i partnerstwem z TGC Trading. | www title: NLK trgovina i distribucija d.o.o.,,,,,2026-08-15,import + dystrybucja krajowa,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-A-005,CAMELOT d.o.o. (Havana Cigar Shop),Zagreb,"Frankopanska ulica 22, 10000 Zagreb, Hrvatska",https://www.havana.hr,green|200|349ms,średni,Jest NIP,OIB 29498303082,HR29498303082,1992,hurtownik,cygara | tytonie premium | akcesoria do palenia,,,A1,średni,,B2B + B2C,,Direktor,Direktor,,info@havana.hr,+385 1 4848 100,Renomowany importer i dystrybutor wyrobów tytoniowych i akcesoriów pod marką Havana Cigar Shop. | www title: Default page,,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-A-006,SATELIT-tbm d.o.o.,Zagreb,"Odranska ulica 1A, 10000 Zagreb, Hrvatska",https://satelit-tbm.hr,green|200|1940ms,średni,Jest NIP,OIB 31395903706,HR31395903706,1995,hurtownik,akcesoria do palenia | zapalniczki | maszynki,,,A1,średni,,B2B,,Direktor,Direktor,,info@satelit-tbm.hr,+385 1 6191 000,"Dystrybutor i hurtownik artykułów upominkowych, zapalniczek oraz akcesoriów dla palaczy w Zagrzebiu. | www title: Naslovnica - Satelit-tbm",,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-A-007,GRAFOCENTAR d.o.o.,Zagreb,"Ulica Antuna Nemčića 7, 10000 Zagreb, Hrvatska",https://grafocentar-kz.hr,green|200|2824ms,średni,Jest NIP,OIB 44438339914,HR44438339914,1993,hurtownik,Guliwer | Korona | Tennesie | maszynki do nabijania,,,A1,średni,,B2B + hurt,,Direktor,Direktor,,krizevci-p1@grafocentar-kz.hr,+385 91 270 2770,"Hurtownia i dystrybutor maszynek do napełniania gilz i artykułów tytoniowych (Guliwer, Korona, Tennesie). | www title: Školski pribor | Igračke | Gorjuss | Akcija",,https://www.facebook.com/tr,https://www.instagram.com/grafocentarkz/,,2026-08-15,dystrybucja krajowa + import,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-A-008,PIPA d.o.o.,Sveta Nedelja,"Dr. Franje Tuđmana 16, Strmec, 10434 Sveta Nedelja, Hrvatska",https://pipa.hr,green|200|622ms,średni,Jest NIP,OIB 91569536950,HR91569536950,1996,hurtownik,fajki | humidory | akcesoria do tytoniu | maszynki,,,A1,średni,,B2B + sklep specjalistyczny,,Direktor,Direktor,,info@pipa.hr,+385 1 3385 000,"Importer i dystrybutor specjalistycznych akcesoriów dla palaczy, wyrobów fajkowych i osprzętu tytoniowego. | www title: Pipa.hr - Sve za vašu kupaonu",,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-B-001,TDR d.o.o. (Tvornica duhana Rovinj / BAT Adria),Rovinj,"Obala Vladimira Nazora 1, 52210 Rovinj, Hrvatska",https://tdr.hr,green|200|325ms,duży,Jest NIP,OIB 37014645007,HR37014645007,1872,producent,,,4,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Zvonko Kolobara,Direktor,cro_pravniodjel@bat.com,info@tdr.hr,+385 52 801 000,Największy producent i dystrybutor wyrobów tytoniowych w Chorwacji i regionie Adria (część BAT Adria). | marki_nabijarki: Ronhill | Walter Wolf | Dunhill | Lucky Strike,,,,,2026-08-15,własna produkcja + import,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-B-002,TISAK PLUS d.o.o. (Tisak / Fortenova Grupa),Zagreb,"Slavonska avenija 11a, 10000 Zagreb, Hrvatska",https://www.tisak.hr,green|200|342ms,duży,Jest NIP,OIB 32497003047,HR32497003047,1962,hurtownik,,,4,B8,średni,bardzo wysoki,B2B + sieć 1400+ kiosków,,Danko Duhović,Predsjednik Uprave,,info@tisak.hr,+385 1 2413 100,Największy chorwacki dystrybutor tiskowin i wyrobów tytoniowych z siecią ponad 1400 punktów sprzedaży. | marki_nabijarki: tytonie | gilzy | maszynki | prasa,,,,,2026-08-15,dystrybucja ogólnokrajowa,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
HR,HR-B-003,iNOVINE d.d. (BAT Adria Network),Zagreb,"Draškovićeva 27, 10000 Zagreb, Hrvatska",https://inovine.hr,green|200|1861ms,duży,Jest NIP,OIB 85031837779,HR85031837779,1994,hurtownik,,,4,B8,średni,bardzo wysoki,B2B + sieć kiosków,,Uprava,Uprava,,info@inovine.hr,+385 1 4596 200,"Druga największa sieć dystrybucyjna i kiosków tytoniowych w Chorwacji, działająca w strukturach BAT Adria. | marki_nabijarki: wyroby tytoniowe | akcesoria | prasa",,,,,2026-08-15,dystrybucja ogólnokrajowa,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
HR,HR-B-004,JT INTERNATIONAL ZAGREB d.o.o.,Zagreb,"Slavonska avenija 6a, 10000 Zagreb, Hrvatska",https://www.jti.com,red|429,duży,Jest NIP,OIB 32835155877,HR32835155877,2006,hurtownik,,,3,B8,średni,wysoki,B2B ogólnokrajowy,,Tomaz Maver,Market Manager / Direktor družbe Slovenia & Croatia,,zagreb.office@jti.com,+385 1 6005 600,Chorwackie ramię dystrybucyjne koncernu Japan Tobacco International (JTI). | marki_nabijarki: Winston | Camel | LD | Benson & Hedges,,,,,2026-08-15,import / koncern,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
HR,HR-B-005,PHILIP MORRIS ZAGREB d.o.o.,Zagreb,"Ulica Vjekoslava Heinzela 70, 10000 Zagreb, Hrvatska",https://www.pmi.com,green|200|283ms,duży,Jest NIP,OIB 88062025421,HR88062025421,1994,hurtownik,,,3,B8,średni,wysoki,B2B ogólnokrajowy,,Anita Letica,President of the Management Board / GM Croatia & Slovenia,,contact.zagreb@pmi.com,+385 1 6160 600,Chorwackie ramię dystrybucyjne Philip Morris International. | marki_nabijarki: Marlboro | Chesterfield | L&M | IQOS,,,,,2026-08-15,import / koncern,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
HR,HR-B-006,HRVATSKI DUHANI d.d.,Virovitica,"Osječka ulica 2, 33000 Virovitica, Hrvatska",https://www.hrvatskiduhani.hr,red|dns,duży,Jest NIP,OIB 92200203113,HR92200203113,1957,producent,,,3,B8,średni,średni,B2B przemysłowy,,Aleksandra Grigić,Predsjednica uprave,,info@hrvatskiduhani.hr,+385 33 803 000,"Największa chorwacka firma zajmująca się uprawą, skupem i pierwotną obróbką tytoniu (część grupy BAT). | marki_nabijarki: surowiec tytoniowy | obróbka tytoniu",,,,,2026-08-15,produkcja krajowa,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
HR,HR-B-007,ROX d.o.o.,Zagreb,"Slavonska avenija 100, 10000 Zagreb, Hrvatska",https://rox.hr,green|200|980ms,duży,Jest NIP,OIB 20534431136,HR20534431136,1992,hurtownik,,,4,B8,średni,wysoki,B2B ogólnokrajowy,,Direktor,Direktor,,info@rox.hr,+385 1 2415 000,Duży dystrybutor hurtowy FMCG z dedykowanym działem akcesoriów dla palaczy i zapalniczek w Zagrzebiu. | marki_nabijarki: upaljači | pribor za pušače | FMCG,,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-09-03 ✅ FROZEN (API),
