region_kod,region_nazwa,region_typ,related_to,rok_zalozenia,id_unikalne,kategoria,nazwa_firmy,kraj,miasto,adres,nip_vat,rejestr_id,www,kanal_zamiennik,email,telefon,linkedin,facebook,instagram,tiktok,tier,marki_nabijarki,marka_wlasna_oem,sourcing,wolumen,confidence_wolumen,kanal_sprzedaży,powinowactwo_nabijarki,cross_sell_potential,decydent,stanowisko,email_decydent,zrodlo_danych,data_weryfikacji,flagi,notatki,rynek_skala
,,,,,PL-A-XX-062,B4,Cennik,PL,Kraków,| Bank: BNP Paribas | Nr rachunku: 74 1750 1048 0000 0000 1373 6863 | Tales sp. z o.o. | ul. Półłanki 80 | 30-740 Kraków |,,,http://www.tales.pl,,,512-296-232,,,,,hurtownik,Champ,Champ,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | http://www.tales.pl/cennik.html,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Champ"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystry | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-065,B4,Andis Superliner model RT-1 angel maszynka trymer ...,PL,Międzyrzecz,Fryzomania Sp. z o.o. | 66-300 Międzyrzecz | Osiedle Centrum 3 | NIP 5961764356 | REGON 521830072 | KRS 0000968379,,,https://www.fryzomania.pl,,shop@fryzomania.pl,95 880 00 35,,,,,hurtownik,Angel,Angel,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.fryzomania.pl/andis-superliner-model-rt-1-angel-maszynka-trymer-przewodowy-do-strzyzenia-wlosow.html?srsltid=AfmBOooXsEIXcF4Ey_CK_cJw-8FXOLWXbEH-ecynNJfzeqL3fwOYjI4C,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Angel"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystry | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-066,B4,laparis-hurtownia.pl,PL,,| | | | | |,,,https://www.laparis-hurtownia.pl,,laparishurtownia@gmail.com,602184474,,,,,hurtownik,Angel,Angel,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.laparis-hurtownia.pl/,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Angel"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystry | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-067,B4,zestawienie urzadzen do karboksyterapii - biznes dla managera,PL,Warszawa,01-355 Warszawa,,,https://beinspiration.pl,,sklep@beinspiration.pl,609 110 800,,,,,hurtownik,Angel,Angel,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://beinspiration.pl/zestawienie-urzadzen-do-karboksyterapii/,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Angel"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystry | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-069,B4,"DYNAMIC, VIKING, FOREST GREEN, 30 ML",PL,Warszawa,04-188 Warszawa,,,https://arstattoo.pl,,realizacja@arstattoo.pl,+48 601 427 877,,,,,hurtownik,,,mix,,🔴,B2B only,3,średni,,,,"intake_PL_2026-08-10 | https://arstattoo.pl/dynamic-viking-forest-green-30-ml,3,14438,15123",,🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Atomic"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystr | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-070,B4,Amici Group: Sklep i Hurtownia Groomerska | Szkolenia ...,PL,Wrocław,53-234 Wrocław,,,https://amicigroup.pl,,szymongroomer@wp.pl,519 433 609,,,,,hurtownik,Korona,Korona,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://amicigroup.pl/?srsltid=AfmBOoqXXQgMiT86CtxbQCGoEwnGT6561I52V9Iij7qyeOWuIWg-R02V,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Korona"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystr | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-072,B4,"Kurjer Warszawski. R. 117, 1937, no 230 + dod. - CRISPA",PL,,,,,https://crispa.uw.edu.pl,,,,,,,,hurtownik,Matteo,Matteo,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://crispa.uw.edu.pl/object/files/209536/display/JPEG,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Matteo"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystr | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=70 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-073,B4,Biuletyn,PL,Warszawa,Kod pocztowy dla przesyłek kurierskich: 00-608 Warszawa,,,https://uprp.gov.pl,,centrum.kontaktowe@uprp.gov.plcontact.center,22 579 05 55,,,,,hurtownik,Matteo,Matteo,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://uprp.gov.pl/sites/default/files/bup/2026/Znaki%20towarowe/03_9-13/zt09_2026.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Matteo"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystr | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=70 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-074,B4,Winston,PL,,,,,https://przykasowe.pl,,przykasowe@interia.pl,720808444,,,,,hurtownik,Matteo,Matteo,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://przykasowe.pl/374-winston,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Matteo"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystr | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=70 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-076,B4,tu nie ma błędów.,PL,,,,,https://mieso.com.pl,,rzeznik@mieso.com.plk,794 250 794,,,,,hurtownik,Matteo,Matteo,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://mieso.com.pl/pliki/wydania_internetowe/2026/322.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Matteo"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystr | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=70 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-077,B4,ZYCIE BYTOMSKIE,PL,,,,,https://sbc.org.pl,,,,,,,,hurtownik,Matteo,Matteo,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://sbc.org.pl/Content/290533/iv219997-2005-48-0001.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Matteo"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystr | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=70 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-078,B4,Sigma 24-35 mm f/2.0 DG HSM,PL,mm f/2-2.8 DI III VXD Sony E,Obiektyw Tamron 35-150 mm f/2-2.8 DI III VXD Sony E,,,https://www.optyczne.pl,,,,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.optyczne.pl/8497-news-Sigma_24-35_mm_f_2.0_DG_HSM.html,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-079,B4,PIAP_Niezbednik_Marketera_20...,PL,,,,,https://piap-org.pl,,,,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://piap-org.pl/media/publications/files/PIAP_Niezbednik_Marketera_2023.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-080,B4,Posiedzenie Bady Naczelnej PSL,PL,Warszawa,00-950 Warszawa,,,http://mbc.cyfrowemazowsze.pl,,mbc@koszykowa.pl,22 537 40 92,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | http://mbc.cyfrowemazowsze.pl/Content/60341/00062800%20-%20Gazeta%20Ludowa%201946%20nr%20232%20-%20P10125%20-%20Kopia.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-081,B4,GSL P 31737 IV,PL,,,,,https://bibliotekacyfrowa.pl,,,,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://bibliotekacyfrowa.pl/Content/15766/PDF/document.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-082,B4,Wojna wybuchnie m >dzień!,PL,Toruń,"Biblioteka Uniwersytecka w Toruniu | ul. Gagarina 13, 87-100 Toruń, POLSKA | 87-100 Toruń",,,http://kpbc.umk.pl,,kpbc@umk.pl,56 611 2213,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | http://kpbc.umk.pl/Content/210760/PDF/Czasopisma_POPC_009_209_nr_225_HD_009.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-083,B4,Informacja Prasowa Naczelnej Rady Odbudowy Warszawy ...,PL,Warsaw,| Main Library | of Warsaw University of Technology | pl. Politechniki 1 | 00-661 Warsaw,,,http://bcpw.bg.pw.edu.pl,,cyfr.bg@pw.edu.pl,,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | http://bcpw.bg.pw.edu.pl/Content/8316/ip46.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-084,B4,www.cbw.pl,PL,,,,,https://zbrojownia.cbw.wp.mil.pl,,,,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://zbrojownia.cbw.wp.mil.pl/Content/5059/04096_INW_380_1939_NR_12.pdf?handler=pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-085,B4,Untitled - Kielce,PL,Kielce,"Witold Gombrowicz | Provincial Public Library | Ściegiennego 13 st. | 25-033 Kielce, Poland",,,http://sbc.wbp.kielce.pl,,sbc@wbp.kielce.pl,,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | http://sbc.wbp.kielce.pl/Content/14581/PDF/S%C5%82owo%20Ludu%201977%20nr%20197.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-086,B4,JUBILEUSZOWY -60 STRON.,PL,Łódź,| Biblioteka Cyfrowa | Regionalia Ziemi Łódzkiej | przy Wojewódzkiej Bibliotece Publicznej w Łodzi | ul. Gdańska 100/102 | 90-508 Łódź,,,http://bc.wbp.lodz.pl,,kontakt@wbp.lodz.pl,42 663 03 36,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | http://bc.wbp.lodz.pl/Content/26922/IlustrowanaRepublika1933Nr349.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-087,B4,Z miliony Niemcu® ® stanie oskarżenia,PL,Warszawa,00-950 Warszawa,,,http://cyfrowemazowsze.pl,,mbc@koszykowa.pl,22 537 40 92,,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | http://cyfrowemazowsze.pl/Content/59736/PDF/00062643%20-%20%C5%BBycie%20Warszawy%201946%20nr%2060%20-%20P10019.pdf,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-088,B4,Zobacz temat - Test obiektywu Sony Carl Zeiss Vario Sonnar 24-70 ...,PL,,,,,https://forum.optyczne.pl,,,"455
124081",,,,,hurtownik,Zorr,Zorr,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://forum.optyczne.pl/printview.php?t=2266&start=0&sid=d85183612f45cd9f8df79e5d8443b499,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zorr"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystryb | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-089,B4,iFi Audio ZEN DAC 3 i ZEN Phono 3 ⸜ inauguracja ...,PL,,,,,https://highfidelitynews.pl,,marek.dyba@highfidelity.pl,,,,,,hurtownik,Zen,Zen,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://highfidelitynews.pl/ifi-audio-zen-dac-3-zen-phono-3-premiera/,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zen"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystrybu | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-090,B4,Firma Handlowa Hurtownia Wielobranżowa KŁOS Beata Kunna,PL,,,,,https://oneplace.marketplanet.pl,,,,,,,,hurtownik,Zen,Zen,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://oneplace.marketplanet.pl/baza-firm/-/bc/company/23224/firma-handlowa-hurtownia-wielobranzowa-k-os-beata-kunna,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zen"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystrybu | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-091,B4,Poznaj markę TEAZEN,PL,,,,,https://www.teazen.pl,,,,,,,,hurtownik,Zen,Zen,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.teazen.pl/historia-teazen,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Zen"" (nabijarka OR maszynka OR gilzy) hurtownia OR dystrybu | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-092,B4,nowości w AGD 3dAGD,PL,Rybnik,"ul. Św. Józefa 24c, 44-217 Rybnik",,,https://hurtownia-qwerty.pl,,biuro@hurtownia-qwerty.pl,603 152 145,,,,,hurtownik,Premier,Premier,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://hurtownia-qwerty.pl/pl/n/tag/nowosci-w-agd,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Premier"" (nabijarka OR maszynka OR gilzy) hurtownia OR dyst | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-095,B4,"""Mam dość tego"". Obwinia Putina i Trumpa",PL,,,,,https://tvn24.pl,,,,,,,,hurtownik,Premier,Premier,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://tvn24.pl/swiat/premier-wielkiej-brytanii-keir-starmer-mam-dosc-obwinia-donalda-trumpa-i-wladimira-putina-st8992287,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Premier"" (nabijarka OR maszynka OR gilzy) hurtownia OR dyst | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,,,,,PL-A-XX-096,B4,"Premier: wejdziemy do koalicji, jeśli będzie oferta polskich ...",PL,Myślenice,MILMAG sp. z o.o. | ul. Sikorskiego 22/2 | 32-400 Myślenice,,,https://milmag.pl,,,+48 693 537 533,,,,,hurtownik,Premier,Premier,mix,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://milmag.pl/premier-wejdziemy-do-koalicji-jesli-bedzie-oferta-polskich-firm-niewiadow-polska-grupa-militarna-jestesmy-gotowi/,,🟡🔍 🔍,"orig_uzasadnienie: Zidentyfikowany dystrybutor/sprzedawca marki: ""Premier"" (nabijarka OR maszynka OR gilzy) hurtownia OR dyst | orig_uwagi: Weryfikacja: None | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,Ogólnopolska,,,,PL-A-XX-005,B4,PRODAP,PL,,,,,https://prodap.pl,,,,,,,,producent,PowerMatic,,mix,średni,🟢,B2B only,1,niski,,,,intake_PL_2026-08-10 | https://prodap.pl,,🔍 🔍⚠️ 🔧,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Major dedicated distributor specifically for Powermatic injectors and replacement parts. | orig_next: E-mail handlowy + telefon follow-up w ciągu 48 godzin | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=81 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | A1 candidate NO-NIP — needs L1 research before merge | ex-A1 → B4 (PRODAP = maszyny rolnicze, NOT tobacco)",duży
